page_id,filename,commons_title,expected_label,search_query,commons_page_url,download_url,original_url,author,license,license_url,credit,description,date_created,categories,width,height,mime_type
35438672,35438672_พระพุทธรูปปางนาคปรก_หน้าอุโบสถ_Buddha_with_Naga_front_Ordination_Hall.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:พระพุทธรูปปางนาคปรก หน้าอุโบสถ Buddha with Naga front Ordination Hall.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_Buddha_with_Naga_front_Ordination_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_Buddha_with_Naga_front_Ordination_Hall.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_Buddha_with_Naga_front_Ordination_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_Buddha_with_Naga_front_Ordination_Hall.jpg,กสิณธร ราชโอรส,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,This is a photo of a monument in Thailand identified by the ID,2014-06-16 13:53:57,Taken with Fujifilm FinePix JV150|Wat Kanmatuyaram|Self-published work|Images from Wiki Loves Monuments 2014|Cultural heritage monuments in Thailand with known IDs|Images from Wiki Loves Monuments 2014 in Thailand|Uploaded via Campaign:wlm-th,3216,4288,image/jpeg
35438673,35438673_พระพุทธรูปปางนาคปรก_Buddha_with_Naga.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:พระพุทธรูปปางนาคปรก Buddha with Naga.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_Buddha_with_Naga.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_Buddha_with_Naga.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_Buddha_with_Naga.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_Buddha_with_Naga.jpg,กสิณธร ราชโอรส,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,This is a photo of a monument in Thailand identified by the ID,2014-06-16 13:54:07,Taken with Fujifilm FinePix JV150|Wat Kanmatuyaram|Self-published work|Images from Wiki Loves Monuments 2014|Cultural heritage monuments in Thailand with known IDs|Images from Wiki Loves Monuments 2014 in Thailand|Uploaded via Campaign:wlm-th,3216,4288,image/jpeg
35730884,35730884_วัดเศวตฉัตรวรวิหาร_Wat_Sawettachat_Worawiharn_(11).jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:วัดเศวตฉัตรวรวิหาร Wat Sawettachat Worawiharn (11).jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A8%E0%B8%A7%E0%B8%95%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_Wat_Sawettachat_Worawiharn_(11).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A8%E0%B8%A7%E0%B8%95%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_Wat_Sawettachat_Worawiharn_%2811%29.jpg/1920px-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A8%E0%B8%A7%E0%B8%95%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_Wat_Sawettachat_Worawiharn_%2811%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A8%E0%B8%A7%E0%B8%95%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_Wat_Sawettachat_Worawiharn_%2811%29.jpg,กสิณธร ราชโอรส,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,This is a photo of a monument in Thailand identified by the ID,2013-10-12 16:28:08,Taken with Fujifilm FinePix JV150|Wat Sawetachat|Self-published work|Images from Wiki Loves Monuments 2014|Cultural heritage monuments in Thailand with known IDs|Images from Wiki Loves Monuments 2014 in Thailand|Uploaded via Campaign:wlm-th,3216,4288,image/jpeg
69155363,69155363_พิพิธภัณฑ์พระประยูรภัณฑาคาร.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:พิพิธภัณฑ์พระประยูรภัณฑาคาร.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%B4%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B9%E0%B8%A3%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/%E0%B8%9E%E0%B8%B4%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B9%E0%B8%A3%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3.jpg/1920px-%E0%B8%9E%E0%B8%B4%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B9%E0%B8%A3%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/%E0%B8%9E%E0%B8%B4%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B9%E0%B8%A3%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3.jpg,Yasawattago,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,พิพิธภัณฑ์พระประยูรภัณฑาคาร,2018-05-16 09:30:53,Taken with Samsung Galaxy Note FE|Museums in Bangkok|Wat Prayurawongsawat|Self-published work,2560,1440,image/jpeg
98992933,98992933_พระพุทธรูปปางนาคปรก_วัดโพธิ์.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:พระพุทธรูปปางนาคปรก วัดโพธิ์.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C.jpg,Chainwit.,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,Naga Prok Buddha at Wat Pho,2020-12-06,Wat Pho|Self-published work|Mucilinda in Thailand,3024,4032,image/jpeg
137244381,137244381_หลวงพ่อพระลอย.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:หลวงพ่อพระลอย.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A5%E0%B8%AD%E0%B8%A2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A5%E0%B8%AD%E0%B8%A2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A5%E0%B8%AD%E0%B8%A2.jpg,KaiserO5,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,หลวงพ่อพระลอย พระพุทธรูปปางนาคปรกเนื้อหินทรายในวัดพระลอย,2015-10-25 10:49:32,Suphanburi Province|Self-published work|Statues of Shakyamuni Buddha in Thailand,1418,1890,image/jpeg
138275920,138275920_หลวงพ่อโคนสมอมหาลาภ_วัดนาคปรก.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:หลวงพ่อโคนสมอมหาลาภ วัดนาคปรก.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%99%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%A0_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%99%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%A0_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%99%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%A0_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81.jpg,Pun2000pun,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,This is a photo of a monument in Thailand identified by the ID,2022-10-01 10:55:34,"Wat Nak Klang, Bangkok|Self-published work|Cultural heritage monuments in Thailand with known IDs|Images from Wiki Loves Monuments 2023|Uploaded via Campaign:wlm-th|Images from Wiki Loves Monuments 2023 in Thailand",1652,2937,image/jpeg
149502411,149502411_พระพุทธรูปปางนาคปรก_วัดพระปฐมเจดีย์ราชวรมหาวิหาร.jpg,naga_protected_candidate,text_search,ปางนาคปรก,File:พระพุทธรูปปางนาคปรก วัดพระปฐมเจดีย์ราชวรมหาวิหาร.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.jpg,กสิณธร ราชโอรส,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,,2023-03-04 11:52:07,Media lacking a description|Self-published work|Uploaded via Campaign:wlm-th|Statues of the Buddha of Wat Phra Pathommachedi,3448,4592,image/jpeg
257584,257584_Dhambulla_Cave_Interior_6.jpg,reclining_candidate,text_search,"""reclining Buddha""",File:Dhambulla Cave Interior 6.JPG,https://commons.wikimedia.org/wiki/File:Dhambulla_Cave_Interior_6.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b2/Dhambulla_Cave_Interior_6.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b2/Dhambulla_Cave_Interior_6.JPG,,Public domain,,,,,PD-user|Files with no machine-readable author|Files with no machine-readable source|Media missing infobox template|Buddha in reclining posture|Paintings in Dambulla cave temple,480,640,image/jpeg
864412,864412_Buddha_in_reclining_posture.jpg,reclining_candidate,text_search,"""reclining Buddha""",File:Buddha in reclining posture.jpg,https://commons.wikimedia.org/wiki/File:Buddha_in_reclining_posture.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Buddha_in_reclining_posture.jpg/1920px-Buddha_in_reclining_posture.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Buddha_in_reclining_posture.jpg,myself,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Picture of Wallpainting in a Laotian monastery,Buddha in Reclining Posture,2006-05,"Murals in Laos|GFDL|CC-BY-SA-2.5,2.0,1.0|Buddhism in Laos|License migration redundant|Self-published work|Buddha in reclining posture|Paintings of the life of Gautama Buddha",1931,1461,image/jpeg
4526702,4526702_Nan_province_wat_nong_bua_interior.jpg,reclining_candidate,text_search,"""reclining Buddha""",File:Nan province wat nong bua interior.jpg,https://commons.wikimedia.org/wiki/File:Nan_province_wat_nong_bua_interior.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Nan_province_wat_nong_bua_interior.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Nan_province_wat_nong_bua_interior.jpg,Takeaway at English Wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Transferred from en.wikipedia to Commons by Takeaway using CommonsHelper .,"Wat Nong Bua (Thai script:วัดหนองบัว), about 40 km north (19Â°05 N + 100Â°47 E) of the city of Nan in Amphoe Tha Wang Pha. Photo by User:Takeaway",Taken on 31 March 2004,"GFDL|Taken with Olympus C-750UZ|User-created GFDL images|Buddhist monks of Thailand|License migration completed|Self-published work|Open doors|Files with coordinates missing SDC location of creation|Murals in Wat Nong Bua, Nan|Thailand photographs taken on 2004-03-31|Buddha in reclining posture|Images of Thailand by User:Takeaway",514,686,image/jpeg
7898899,7898899_Atsumi-spa-nehanzo.jpg,reclining_candidate,text_search,"""reclining Buddha""",File:Atsumi-spa-nehanzo.JPG,https://commons.wikimedia.org/wiki/File:Atsumi-spa-nehanzo.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Atsumi-spa-nehanzo.JPG/1920px-Atsumi-spa-nehanzo.JPG,https://upload.wikimedia.org/wikipedia/commons/a/ae/Atsumi-spa-nehanzo.JPG,"- Seaman2107 ( talk ) 10:36, 26 September 2009 (UTC)",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,my file,あつみ温泉「涅槃像」（長徳寺）,2009-09-26,"GFDL|Taken with Sony DSC-T9|Atsumi Onsen|CC-BY-SA-3.0,2.5,2.0,1.0|License migration redundant|Self-published work|Statues of the Buddha reclining in Japan",2048,1536,image/jpeg
30923389,30923389_Angkor_Wat_13_53.jpg,reclining_candidate,text_search,"""reclining Buddha""",File:Angkor Wat 13 53.JPG,https://commons.wikimedia.org/wiki/File:Angkor_Wat_13_53.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Angkor_Wat_13_53.JPG/1920px-Angkor_Wat_13_53.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b3/Angkor_Wat_13_53.JPG,Arabsalam,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,Buddha-Statuen im Vestibül des zentralen Prasat Angkor Wat,2013-12-23,"GFDL|Taken with Sony DSC-W80|CC-BY-SA-3.0,2.5,2.0,1.0|License migration redundant|Self-published work|Statue of reclining Buddha in the central Prasat of Angkor Wat",2592,1944,image/jpeg
31363697,"31363697_Buddha_in_Nirvana_(Death_of_Sakyamuni),_Kamakura_period,_13th_century,_wood_-_Tokyo_National_Museum_-_DSC05096.jpg",reclining_candidate,text_search,"""reclining Buddha""","File:Buddha in Nirvana (Death of Sakyamuni), Kamakura period, 13th century, wood - Tokyo National Museum - DSC05096.jpg","https://commons.wikimedia.org/wiki/File:Buddha_in_Nirvana_(Death_of_Sakyamuni),_Kamakura_period,_13th_century,_wood_-_Tokyo_National_Museum_-_DSC05096.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Buddha_in_Nirvana_%28Death_of_Sakyamuni%29%2C_Kamakura_period%2C_13th_century%2C_wood_-_Tokyo_National_Museum_-_DSC05096.jpg/1920px-Buddha_in_Nirvana_%28Death_of_Sakyamuni%29%2C_Kamakura_period%2C_13th_century%2C_wood_-_Tokyo_National_Museum_-_DSC05096.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Buddha_in_Nirvana_%28Death_of_Sakyamuni%29%2C_Kamakura_period%2C_13th_century%2C_wood_-_Tokyo_National_Museum_-_DSC05096.jpg,Daderot,Public domain,,Own work,"Exhibit in the Tokyo National Museum, Tokyo, Japan. This artwork is old enough so that it is in the public domain.",2013-09-02 21:18:55,Taken with Sony DSC-RX100|CC-Zero|Author died more than 100 years ago public domain images|Okadera|Parinirvana of the Buddha|Self-published work|CC-PD-Mark|Files uploaded by Daderot|Kamakura Buddhist sculptures in the Tokyo National Museum|Wooden statues of Shakyamuni Buddha,5472,3648,image/jpeg
37444284,37444284_2014-Cambodge_Angkor_Wat_(21).jpg,reclining_candidate,text_search,"""reclining Buddha""",File:2014-Cambodge Angkor Wat (21).jpg,https://commons.wikimedia.org/wiki/File:2014-Cambodge_Angkor_Wat_(21).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/2014-Cambodge_Angkor_Wat_%2821%29.jpg/1920px-2014-Cambodge_Angkor_Wat_%2821%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/2014-Cambodge_Angkor_Wat_%2821%29.jpg,Pierre André Leclercq,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Statue of reclining Buddha in the central Prasat.- Angkor Wat Siem_Reap , Cambodia",2014-01-29 10:07:06,"GFDL|Taken with Sony NEX-F3|License migration redundant|CC-BY-SA-4.0,3.0,2.5,2.0,1.0|Self-published work|Uploaded with Commonist|Files by User:Pierre André Leclercq|Royaume du Cambodge, by PIERRE ANDRE LECLERCQ|2014 in Angkor Wat|Files with coordinates missing SDC location of creation|Cambodia photographs taken on 2014-01-29|Statue of reclining Buddha in the central Prasat of Angkor Wat|QI et VI mages by Pierre André Leclercq",4912,3264,image/jpeg
