_row,file_name,seed_category,pang_candidate,wat,ai_pang,ai_confidence,ai_note,license,author,url
972,(2022) วัดบวรนิเวศราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (31).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/59/%282022%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2831%29.jpg
973,(2022) วัดบวรนิเวศราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (32).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/4/49/%282022%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2832%29.jpg
974,(2022) วัดบวรนิเวศราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (33).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/50/%282022%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2833%29.jpg
975,(2022) วัดบวรนิเวศราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (34).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/c/c9/%282022%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2834%29.jpg
976,(2022) วัดบวรนิเวศราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (35).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/3/35/%282022%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2835%29.jpg
977,Buddha images at Wat Bowonniwet.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,Wat Bowonniwet,uncertain,low,"two face close-ups, no hands",CC BY 4.0,"This Photo was taken by Supanut Arunoprayote.

Feel free to use any of my images, but please mention me as the author and may send me a message.  (สามารถใช้ภาพได้อิสระ แต่กรุณาใส่เครดิตผู้ถ่ายและอาจส่งข้อความบอกกล่าวด้วย) 



Please do not upload an updated image here without consultation with the Author. The author would like to make corrections only at his own source. This ensures that the changes are preserved.Please if you think that any changes should be required, please inform the author.Otherwise you can upload a new image with a new name. Please use one of the templates derivative or extract.",https://upload.wikimedia.org/wikipedia/commons/1/18/Buddha_images_at_Wat_Bowonniwet.jpg
978,Buddha04.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,Monchai,https://upload.wikimedia.org/wikipedia/commons/f/f3/Buddha04.jpg
979,Phraputthachinaratwbowon05.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,Wat Bowonniwet,uncertain,low,"two face close-ups, no hands",CC BY 2.0,"Heinrich Damm (User:Hdamm, Hdamm at de.wikipedia.org)",https://upload.wikimedia.org/wikipedia/commons/1/15/Phraputthachinaratwbowon05.jpg
980,The main temple of Wat Bowonniwet.JPG,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,Wat Bowonniwet,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,Jayavarman,https://upload.wikimedia.org/wikipedia/commons/0/05/The_main_temple_of_Wat_Bowonniwet.JPG
981,ซุ้มหน้าต่างวัดบวรนิเวศ.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศ.jpg,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Niyom Suchada,https://upload.wikimedia.org/wikipedia/commons/4/42/%E0%B8%8B%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8.jpg
982,พระประธาน วัดบวรนิเวศ.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศ.jpg,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/7/7e/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%99_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8.jpg
983,พระประธานในพระอุโบสถ วัดบวรนิเวศวิหารราชวรวิหาร.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหารราชวรวิหาร.jpg,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/3/30/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.jpg
984,พระพักตร์พระพุทธชินราชเเละพระพุทธชินสีห์.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/0/0e/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B9%80%E0%B9%80%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C.jpg
985,พระพักตร์พระพุทธชินราชและพระพุทธชินสีห์.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/e/ec/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C.jpg
986,พระพักตร์พระพุทธชินสีห์.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/9/95/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C.jpg
987,พระพุทธชินสีห์ (หน้า) และ พระศรีศาสดา (หลัง).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/7/71/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C_%28%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%29_%E0%B9%81%E0%B8%A5%E0%B8%B0_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2_%28%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%29.jpg
988,พระพุทธชินสีห์ Phra Buddha Shinnasee.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/e/ec/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C_Phra_Buddha_Shinnasee.jpg
989,พระพุทธชินสีห์ พระพุทธสุวรรณเขต.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กิตติพงค์ จารุสาธร,https://upload.wikimedia.org/wikipedia/commons/4/4e/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B9%80%E0%B8%82%E0%B8%95.jpg
990,พระพุทธชินสีห์ และ พระสุวรรณเขต พระประธานในพระอุโบสถ วัดบวรนิเวศวิหาร.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหาร.jpg,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/f/f6/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C_%E0%B9%81%E0%B8%A5%E0%B8%B0_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B9%80%E0%B8%82%E0%B8%95_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.jpg
991,พระพุทธชินสีห์.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/1/1f/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C.jpg
992,พระพุทธชินสีห์2.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/0/03/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C2.jpg
993,พระพุทธชินสีห์3.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/2/2a/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C3.jpg
994,พระวรกายพระพุทธชินสีห์.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/2/28/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%A3%E0%B8%81%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%AB%E0%B9%8C.jpg
995,พระสุวรรณเขต ณ พระวิหารพระศาสดา.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,Fb:ILovefullframe,https://upload.wikimedia.org/wikipedia/commons/a/ae/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B9%80%E0%B8%82%E0%B8%95_%E0%B8%93_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2.jpg
996,พิธีอุปสมบท ณ พระอุโบสถ วัดบวรนิเวศ .jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศ,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,Fb:ILovefullframe,https://upload.wikimedia.org/wikipedia/commons/f/f0/%E0%B8%9E%E0%B8%B4%E0%B8%98%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%AA%E0%B8%A1%E0%B8%9A%E0%B8%97_%E0%B8%93_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8_.jpg
997,ภายในพระอุโบสถวัดบวร.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวร.jpg,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/3/37/%E0%B8%A0%E0%B8%B2%E0%B8%A2%E0%B9%83%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AD%E0%B8%B8%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3.jpg
998,วัดบวรนิเวศราชวรวิหาร 001.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,Natowatt,https://upload.wikimedia.org/wikipedia/commons/5/58/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_001.jpg
999,วัดบวรนิเวศวิหาร 06.JPG,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,Toei ac,https://upload.wikimedia.org/wikipedia/commons/9/9c/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_06.JPG
1000,วัดบวรนิเวศวิหาร061.jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหาร061.jpg,uncertain,low,"two face close-ups, no hands",CC BY-SA 3.0,CKasa,https://upload.wikimedia.org/wikipedia/commons/d/d7/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3061.jpg
1001,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (34).JPG,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหารราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/50/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2834%29.JPG
1002,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (44).jpg,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหารราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/3/3a/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2844%29.jpg
1003,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (5).JPG,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหารราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/2/2f/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%285%29.JPG
1004,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (7).JPG,Phra Buddha Jinasiha and Phra Buddha Suvarnakheta,seated_unknown,วัดบวรนิเวศวิหารราชวรวิหาร,uncertain,low,"two face close-ups, no hands",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/4/49/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%287%29.JPG
