image_id,file_name,seed_category,pang_candidate,scope,wat,license,author,width,height,url,thumb_url,sha1
File:วัดพนัญเชิงวรวิหาร จ.พระนครศรีอยุธยา (7).jpg,วัดพนัญเชิงวรวิหาร จ.พระนครศรีอยุธยา (7).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,3240,4320,https://upload.wikimedia.org/wikipedia/commons/0/0e/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%287%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%287%29.jpg,c594e6feaa61ede6e9f1c9220ef6691a0b4cde8c
File:วัดพนัญเชิงวรวิหาร จ.พระนครศรีอยุธยา (8).jpg,วัดพนัญเชิงวรวิหาร จ.พระนครศรีอยุธยา (8).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,3240,4320,https://upload.wikimedia.org/wikipedia/commons/d/db/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%288%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%288%29.jpg,fc4365be6a20f11c91763d9b5934b0b36eb472be
File:วัดพนัญเชิงวรวิหาร จ.พระนครศรีอยุธยา.jpg,วัดพนัญเชิงวรวิหาร จ.พระนครศรีอยุธยา.jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,3240,4320,https://upload.wikimedia.org/wikipedia/commons/f/fd/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2.jpg,7f2e660ba1dcce0457ff182cb4f5de3b4563eb4e
File:วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (2).jpg,วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (2).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/f/f3/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%282%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%282%29.jpg,7b8062481aeca8a6d1cc5d54aa4e1d31f26cac35
File:วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (3).jpg,วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (3).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/d/d8/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%283%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%283%29.jpg,ba056c18397a539135d68f6c6d72415669984f2c
File:วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (4).jpg,วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (4).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,3448,4592,https://upload.wikimedia.org/wikipedia/commons/a/a0/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%284%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%284%29.jpg,e51b7a4822ed17c0c7cab6a9500dc2a30bb65904
File:วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (5).jpg,วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (5).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/b/be/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%285%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%285%29.jpg,8cca54d3369f785e693dc7857b173cde31f837c4
File:วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (6).jpg,วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (6).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,3448,4592,https://upload.wikimedia.org/wikipedia/commons/1/14/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%286%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%286%29.jpg,5c8692cfbe3400c8b9d3a70987f66099205547af
File:วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (8).jpg,วัดพนัญเชิงวรวิหาร อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา (8).jpg,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/b/bb/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2_%288%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%20%E0%B8%AD.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%E0%B8%88.%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2%20%288%29.jpg,343049be6c17dcf92453c707bc9fa0cf62a930ca
File:วัดพนัญเชิงวรวิหาร.JPG,วัดพนัญเชิงวรวิหาร.JPG,"Phra Phuttha Trairattananayok, Wat Phanan Choeng",seated_unknown,thailand,Wat Phanan Choeng,CC BY-SA 3.0,Yakuzakorat,5184,3456,https://upload.wikimedia.org/wikipedia/commons/4/4f/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%8D%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3.JPG,64ce7d7a7f0a1879046a4610262358c19d6e719f
File:พระแทรกคำวัดคฤหบดี.jpg,พระแทรกคำวัดคฤหบดี.jpg,"Phra Saek Kham, Wat Kharuehabodi, Bangkok",seated_unknown,thailand,Wat Kharuehabodi,CC BY-SA 4.0,Mastertongapollo,5472,3648,https://upload.wikimedia.org/wikipedia/commons/4/44/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B8%A3%E0%B8%81%E0%B8%84%E0%B8%B3%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B8%A3%E0%B8%81%E0%B8%84%E0%B8%B3%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5.jpg,15ee9993362dcb606ccc731755cb2c057f7c1581
File:วัดคฤหบดี Wat Kharuehabodi (1).jpg,วัดคฤหบดี Wat Kharuehabodi (1).jpg,"Phra Saek Kham, Wat Kharuehabodi, Bangkok",seated_unknown,thailand,Wat Kharuehabodi,CC BY-SA 3.0,กสิณธร ราชโอรส,720,960,https://upload.wikimedia.org/wikipedia/commons/f/f6/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5_Wat_Kharuehabodi_%281%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5%20Wat%20Kharuehabodi%20%281%29.jpg,bc5d1e80b6722308fcb0923e30c72165c8c5e15f
File:วัดคฤหบดี Wat Kharuehabodi (2).jpg,วัดคฤหบดี Wat Kharuehabodi (2).jpg,"Phra Saek Kham, Wat Kharuehabodi, Bangkok",seated_unknown,thailand,Wat Kharuehabodi,CC BY-SA 3.0,กสิณธร ราชโอรส,960,720,https://upload.wikimedia.org/wikipedia/commons/5/5f/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5_Wat_Kharuehabodi_%282%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5%20Wat%20Kharuehabodi%20%282%29.jpg,6337d1f638f8f80c4116da91cf701518c784956e
File:วัดคฤหบดี Wat Kharuehabodi (3).jpg,วัดคฤหบดี Wat Kharuehabodi (3).jpg,"Phra Saek Kham, Wat Kharuehabodi, Bangkok",seated_unknown,thailand,Wat Kharuehabodi,CC BY-SA 3.0,กสิณธร ราชโอรส,960,720,https://upload.wikimedia.org/wikipedia/commons/2/23/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5_Wat_Kharuehabodi_%283%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5%20Wat%20Kharuehabodi%20%283%29.jpg,e0ed4258eb8eb2105133161bba053df8e9ce1577
File:วัดคฤหบดี เขตบางพลัด กรุงเทพมหานคร (15).jpg,วัดคฤหบดี เขตบางพลัด กรุงเทพมหานคร (15).jpg,"Phra Saek Kham, Wat Kharuehabodi, Bangkok",seated_unknown,thailand,Wat Kharuehabodi,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/9/92/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%94_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2815%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%94%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2815%29.jpg,71ace52e285278799b619d99246e6dfabc9d43b5
File:วัดคฤหบดี เขตบางพลัด กรุงเทพมหานคร (16).jpg,วัดคฤหบดี เขตบางพลัด กรุงเทพมหานคร (16).jpg,"Phra Saek Kham, Wat Kharuehabodi, Bangkok",seated_unknown,thailand,Wat Kharuehabodi,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/a/a1/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%94_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2816%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%84%E0%B8%A4%E0%B8%AB%E0%B8%9A%E0%B8%94%E0%B8%B5%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%94%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2816%29.jpg,df8cd18ed6406465f2f43e4a6a824895b73a96ae
